annee,departement,amm,quantite_produit,conditionnement,eaj
2016,HAUTE-GARONNE,2090127,235.0,L,Non
2016,HAUTE-GARONNE,2090128,54.0,L,Non
2016,HAUTE-GARONNE,2090129,30.0,L,Non
2016,HAUTE-GARONNE,2090132,100.0,L,Non
2016,HAUTE-GARONNE,2090136,50.4,L,Non
2016,HAUTE-GARONNE,2090138,114.1,K,Non
2016,HAUTE-GARONNE,2090146,2733.1,L,Oui
2016,HAUTE-GARONNE,2090153,17.2,K,Non
2016,HAUTE-GARONNE,2090158,50.0,L,Non
2016,HAUTE-GARONNE,2090159,14.8,K,Non
2016,HAUTE-GARONNE,2090160,15600.0,L,Non
2016,HAUTE-GARONNE,2090164,15786.9,L,Oui
2016,HAUTE-GARONNE,2090165,65.0,L,Oui
2016,HAUTE-GARONNE,2090171,1167.2,L,Non
2016,HAUTE-GARONNE,2090172,1051.9,L,Non
2016,HAUTE-GARONNE,2090173,216.5,L,Non
2016,HAUTE-GARONNE,2090175,25.5,K,Non
2016,HAUTE-GARONNE,2090176,1326.2,L,Oui
2016,HAUTE-GARONNE,2090177,0.8,L,Non
2016,HAUTE-GARONNE,2090178,846.7,L,Oui
2016,HAUTE-GARONNE,2090186,8594.0,L,Non
2016,HAUTE-GARONNE,2090187,70.0,L,Non
2016,HAUTE-GARONNE,2090199,690.6,L,Oui
2016,HAUTE-GARONNE,2090200,2702.3,L,Oui
2016,HAUTE-GARONNE,2100001,1745.0,L,Non
2016,HAUTE-GARONNE,2100002,0.5,L,Non
2016,HAUTE-GARONNE,2100004,2713.7,L,Oui
2016,HAUTE-GARONNE,2100005,212.0,L,Oui
2016,HAUTE-GARONNE,2100009,375.9,K,Non
2016,HAUTE-GARONNE,2100014,503.1,K,Non
2016,HAUTE-GARONNE,2100015,8.7,K,Non
2016,HAUTE-GARONNE,2100016,55.2,K,Non
2016,HAUTE-GARONNE,2100018,1530.0,L,Non
2016,HAUTE-GARONNE,2100026,311.0,L,Non
2016,HAUTE-GARONNE,2100030,12310.0,K,Non
2016,HAUTE-GARONNE,2100037,2025.3,L,Non
2016,HAUTE-GARONNE,2100040,7618.2,L,Non
2016,HAUTE-GARONNE,2100041,2.8,L,Non
2016,HAUTE-GARONNE,2100052,5.3,L,Non
2016,HAUTE-GARONNE,2100053,650.0,L,Non
2016,HAUTE-GARONNE,2100056,0.0,L,Non
2016,HAUTE-GARONNE,2100057,5.1,L,Non
2016,HAUTE-GARONNE,2100058,0.2,K,Non
2016,HAUTE-GARONNE,2100061,10.0,K,Oui
2016,HAUTE-GARONNE,2100065,840.8,K,Non
2016,HAUTE-GARONNE,2100066,15.6,K,Non
2016,HAUTE-GARONNE,2100069,67.6,K,Non
2016,HAUTE-GARONNE,2100071,120.0,L,Non
2016,HAUTE-GARONNE,2100078,2793.3,L,Oui
2016,HAUTE-GARONNE,2100083,622.9,L,Oui
2016,HAUTE-GARONNE,2100096,10.0,L,Oui
2016,HAUTE-GARONNE,2100098,800.0,L,Non
2016,HAUTE-GARONNE,2100099,10.0,L,Oui
2016,HAUTE-GARONNE,2100100,885.8,L,Oui
2016,HAUTE-GARONNE,2100102,85.0,L,Non
2016,HAUTE-GARONNE,2100108,14714.0,L,Non
2016,HAUTE-GARONNE,2100111,410.6,L,Non
2016,HAUTE-GARONNE,2100112,170.0,L,Non
2016,HAUTE-GARONNE,2100114,6.0,K,Non
2016,HAUTE-GARONNE,2100121,227.0,L,Non
2016,HAUTE-GARONNE,2100122,0.6,K,Non
2016,HAUTE-GARONNE,2100132,160.0,L,Non
2016,HAUTE-GARONNE,2100138,10860.3,L,Non
2016,HAUTE-GARONNE,2100140,2070.1,L,Non
2016,HAUTE-GARONNE,2100151,155.7,L,Non
2016,HAUTE-GARONNE,2100154,510.0,L,Non
2016,HAUTE-GARONNE,2100156,2000.0,L,Non
2016,HAUTE-GARONNE,2100159,67.0,L,Oui
2016,HAUTE-GARONNE,2100165,552.4,L,Oui
2016,HAUTE-GARONNE,2100166,306.0,L,Oui
2016,HAUTE-GARONNE,2100167,150.0,K,Non
2016,HAUTE-GARONNE,2100175,73.9,L,Non
2016,HAUTE-GARONNE,2100177,261.9,K,Non
2016,HAUTE-GARONNE,2100181,0.7,K,Non
2016,HAUTE-GARONNE,2100182,34.6,L,Non
2016,HAUTE-GARONNE,2100184,13.4,K,Non
2016,HAUTE-GARONNE,2100186,660.0,L,Non
2016,HAUTE-GARONNE,2100204,210.0,L,Non
2016,HAUTE-GARONNE,2100206,1160.0,L,Non
2016,HAUTE-GARONNE,2100207,0.3,K,Non
2016,HAUTE-GARONNE,2100215,200.0,L,Non
2016,HAUTE-GARONNE,2100219,1005.7,L,Oui
2016,HAUTE-GARONNE,2100220,205.9,L,Oui
2016,HAUTE-GARONNE,2100221,113.8,K,Non
2016,HAUTE-GARONNE,2100231,80.2,K,Non
2016,HAUTE-GARONNE,2100234,0.0,L,Non
2016,HAUTE-GARONNE,2100235,610.0,L,Non
2016,HAUTE-GARONNE,2100240,88.5,L,Oui
2016,HAUTE-GARONNE,2100244,100.0,L,Non
2016,HAUTE-GARONNE,2110004,220.0,L,Non
2016,HAUTE-GARONNE,2110009,2.0,L,Non
2016,HAUTE-GARONNE,2110010,4.0,K,Non
2016,HAUTE-GARONNE,2110012,3.2,L,Non
2016,HAUTE-GARONNE,2110013,50.0,L,Non
2016,HAUTE-GARONNE,2110018,3899.6,L,Non
2016,HAUTE-GARONNE,2110033,1361.7,L,Oui
2016,HAUTE-GARONNE,2110040,29.6,K,Oui
2016,HAUTE-GARONNE,2110045,10.0,L,Non
2016,HAUTE-GARONNE,2110056,160.0,L,Non
2016,HAUTE-GARONNE,2110059,15.3,K,Non
2016,HAUTE-GARONNE,2110063,20.0,K,Non
2016,HAUTE-GARONNE,2110068,14660.0,L,Non
2016,HAUTE-GARONNE,2110072,40.2,K,Non
2016,HAUTE-GARONNE,2110073,205.0,L,Non
2016,HAUTE-GARONNE,2110077,765.0,L,Non
2016,HAUTE-GARONNE,2110078,80.0,L,Non
2016,HAUTE-GARONNE,2110082,27.8,K,Non
2016,HAUTE-GARONNE,2110083,231.5,L,Oui
2016,HAUTE-GARONNE,2110084,1305.2,L,Oui
2016,HAUTE-GARONNE,2110086,2.0,L,Non
2016,HAUTE-GARONNE,2110090,375.0,L,Non
2016,HAUTE-GARONNE,2110095,2080.0,L,Non
2016,HAUTE-GARONNE,2110096,1905.8,L,Non
2016,HAUTE-GARONNE,2110098,150.6,L,Non
2016,HAUTE-GARONNE,2110102,5062.9,L,Non
2016,HAUTE-GARONNE,2110103,19.0,K,Non
2016,HAUTE-GARONNE,2110104,0.1,L,Non
2016,HAUTE-GARONNE,2110105,495.0,L,Non
2016,HAUTE-GARONNE,2110109,691.8,L,Non
2016,HAUTE-GARONNE,2110111,1600.5,L,Non
2016,HAUTE-GARONNE,2110121,545.5,L,Non
2016,HAUTE-GARONNE,2110135,154.1,L,Oui
2016,HAUTE-GARONNE,2110141,24.3,L,Non
2016,HAUTE-GARONNE,2110143,108.0,L,Non
2016,HAUTE-GARONNE,2110144,19.2,L,Non
2016,HAUTE-GARONNE,2110147,32.1,K,Non
2016,HAUTE-GARONNE,2110149,3671.6,L,Oui
2016,HAUTE-GARONNE,2110150,1070.9,L,Oui
2016,HAUTE-GARONNE,2110151,0.8,L,Non
2016,HAUTE-GARONNE,2110152,116.0,L,Non
2016,HAUTE-GARONNE,2110153,70.0,L,Non
2016,HAUTE-GARONNE,2110154,182.0,L,Non
2016,HAUTE-GARONNE,2110159,413.5,L,Oui
2016,HAUTE-GARONNE,2110160,1175.3,L,Oui
2016,HAUTE-GARONNE,2110161,1448.0,L,Non
2016,HAUTE-GARONNE,2110162,20.0,L,Non
2016,HAUTE-GARONNE,2110165,1500.0,L,Non
2016,HAUTE-GARONNE,2110168,5.0,L,Non
2016,HAUTE-GARONNE,2110170,170.3,L,Non
2016,HAUTE-GARONNE,2110174,178.6,L,Oui
2016,HAUTE-GARONNE,2110177,1029.9,L,Non
2016,HAUTE-GARONNE,2110178,190.5,L,Non
2016,HAUTE-GARONNE,2110179,6.0,K,Non
2016,HAUTE-GARONNE,2110180,146.5,K,Oui
2016,HAUTE-GARONNE,2110181,1520.2,L,Non
2016,HAUTE-GARONNE,2110191,0.0,L,Non
2016,HAUTE-GARONNE,2110192,13.0,K,Non
2016,HAUTE-GARONNE,2110194,66.4,L,Non
2016,HAUTE-GARONNE,2110196,24.3,K,Oui
2016,HAUTE-GARONNE,2110197,10.0,L,Non
2016,HAUTE-GARONNE,2110198,3360.0,L,Oui
2016,HAUTE-GARONNE,2110200,5.0,L,Non
2016,HAUTE-GARONNE,2110201,4856.0,L,Non
2016,HAUTE-GARONNE,2120008,885.0,L,Oui
2016,HAUTE-GARONNE,2120015,74.2,L,Oui
2016,HAUTE-GARONNE,2120018,1644.4,L,Oui
2016,HAUTE-GARONNE,2120034,26831.0,L,Non
2016,HAUTE-GARONNE,2120035,4370.0,L,Non
2016,HAUTE-GARONNE,2120038,1.2,K,Non
